id,full_name,url,stars,forks,forked
173155987,PacktPublishing/Neural-Networks-with-Keras-Cookbook,https://api.github.com/repos/PacktPublishing/Neural-Networks-with-Keras-Cookbook,45,44,FALSE
154670389,PacktPublishing/Machine-Learning-for-Healthcare-Analytics-Projects,https://api.github.com/repos/PacktPublishing/Machine-Learning-for-Healthcare-Analytics-Projects,66,83,FALSE
118131163,PacktPublishing/Mastering-TensorFlow-1x,https://api.github.com/repos/PacktPublishing/Mastering-TensorFlow-1x,102,83,FALSE
186826337,PacktPublishing/Mastering-Machine-Learning-on-AWS,https://api.github.com/repos/PacktPublishing/Mastering-Machine-Learning-on-AWS,31,37,FALSE
129704533,PacktPublishing/Intelligent-Projects-Using-Python,https://api.github.com/repos/PacktPublishing/Intelligent-Projects-Using-Python,100,91,FALSE
176205748,PacktPublishing/AI-Crash-Course,https://api.github.com/repos/PacktPublishing/AI-Crash-Course,135,117,FALSE
259906290,PacktPublishing/Mastering-Azure-Machine-Learning,https://api.github.com/repos/PacktPublishing/Mastering-Azure-Machine-Learning,33,40,FALSE
297603007,PacktPublishing/Mastering-Reinforcement-Learning-with-Python,https://api.github.com/repos/PacktPublishing/Mastering-Reinforcement-Learning-with-Python,60,59,FALSE
123091848,PacktPublishing/Hands-On-Artificial-Intelligence-for-IoT,https://api.github.com/repos/PacktPublishing/Hands-On-Artificial-Intelligence-for-IoT,92,68,FALSE
132438383,PacktPublishing/Artificial-Intelligence-By-Example,https://api.github.com/repos/PacktPublishing/Artificial-Intelligence-By-Example,58,62,FALSE
124895716,PacktPublishing/Deep-Learning-Quick-Reference,https://api.github.com/repos/PacktPublishing/Deep-Learning-Quick-Reference,36,24,FALSE
362161292,PacktPublishing/Learn-Amazon-SageMaker-second-edition,https://api.github.com/repos/PacktPublishing/Learn-Amazon-SageMaker-second-edition,16,13,FALSE
142970761,PacktPublishing/Python-Artificial-Intelligence-Projects-for-Beginners,https://api.github.com/repos/PacktPublishing/Python-Artificial-Intelligence-Projects-for-Beginners,205,193,FALSE
182055521,PacktPublishing/Hands-On-Generative-Adversarial-Networks-with-Keras,https://api.github.com/repos/PacktPublishing/Hands-On-Generative-Adversarial-Networks-with-Keras,70,33,FALSE
257932939,PacktPublishing/Learn-Amazon-SageMaker,https://api.github.com/repos/PacktPublishing/Learn-Amazon-SageMaker,90,76,FALSE
161178340,PacktPublishing/Python-Advanced-Guide-to-Artificial-Intelligence,https://api.github.com/repos/PacktPublishing/Python-Advanced-Guide-to-Artificial-Intelligence,15,12,FALSE
244186700,datamllab/automl-in-action-notebooks,https://api.github.com/repos/datamllab/automl-in-action-notebooks,27,12,FALSE
375283889,graphcore/tutorials,https://api.github.com/repos/graphcore/tutorials,46,20,FALSE
151686434,UK-Digital-Heart-Project/4Dsurvival,https://api.github.com/repos/UK-Digital-Heart-Project/4Dsurvival,59,25,FALSE
74505259,slundberg/shap,https://api.github.com/repos/slundberg/shap,15357,2318,FALSE
110697473,modAL-python/modAL,https://api.github.com/repos/modAL-python/modAL,1582,236,FALSE
186361064,PacktPublishing/Hands-On-Deep-Learning-for-IoT,https://api.github.com/repos/PacktPublishing/Hands-On-Deep-Learning-for-IoT,16,17,FALSE
145969199,PacktPublishing/Hands-On-Transfer-Learning-with-Python,https://api.github.com/repos/PacktPublishing/Hands-On-Transfer-Learning-with-Python,65,63,FALSE
238645652,PacktPublishing/Practical-Machine-Learning-with-TensorFlow-2.0-and-Scikit-Learn,https://api.github.com/repos/PacktPublishing/Practical-Machine-Learning-with-TensorFlow-2.0-and-Scikit-Learn,41,20,FALSE
272380616,PacktPublishing/Hands-On-Artificial-Intelligence-for-Banking,https://api.github.com/repos/PacktPublishing/Hands-On-Artificial-Intelligence-for-Banking,112,60,FALSE
185384458,PacktPublishing/Deep-Learning-for-Beginners,https://api.github.com/repos/PacktPublishing/Deep-Learning-for-Beginners,27,23,FALSE
140810293,PacktPublishing/Apache-Spark-Deep-Learning-Cookbook,https://api.github.com/repos/PacktPublishing/Apache-Spark-Deep-Learning-Cookbook,29,25,FALSE
275100993,PacktPublishing/Tensorflow-2-Reinforcement-Learning-Cookbook,https://api.github.com/repos/PacktPublishing/Tensorflow-2-Reinforcement-Learning-Cookbook,85,52,FALSE
142971706,PacktPublishing/Hands-On-Deep-Learning-for-Images-with-TensorFlow,https://api.github.com/repos/PacktPublishing/Hands-On-Deep-Learning-for-Images-with-TensorFlow,13,13,FALSE
74152639,jhuaap/mlnn,https://api.github.com/repos/jhuaap/mlnn,14,19,FALSE
206892426,WoMakersCode/data-science-bootcamp,https://api.github.com/repos/WoMakersCode/data-science-bootcamp,42,27,FALSE
59806725,LearnSphere/WorkflowComponents,https://api.github.com/repos/LearnSphere/WorkflowComponents,22,16,FALSE
126039059,Calamari-OCR/calamari,https://api.github.com/repos/Calamari-OCR/calamari,895,188,FALSE
147503822,criteo/tf-yarn,https://api.github.com/repos/criteo/tf-yarn,82,25,FALSE
137215844,dluvizon/deephar,https://api.github.com/repos/dluvizon/deephar,309,74,FALSE
147386085,udacity/deep-learning-v2-pytorch,https://api.github.com/repos/udacity/deep-learning-v2-pytorch,4494,4975,FALSE
80986819,adminho/machine-learning,https://api.github.com/repos/adminho/machine-learning,60,40,FALSE
313799951,mswang12/minDQN,https://api.github.com/repos/mswang12/minDQN,17,22,FALSE
295909816,fenwii/OpenHarmony,https://api.github.com/repos/fenwii/OpenHarmony,330,78,FALSE
66116261,jeffheaton/present,https://api.github.com/repos/jeffheaton/present,109,99,FALSE
207935839,LGE-ARC-AdvancedAI/auptimizer,https://api.github.com/repos/LGE-ARC-AdvancedAI/auptimizer,181,24,FALSE
239587597,tensorflow/cloud,https://api.github.com/repos/tensorflow/cloud,322,69,FALSE
221723816,WZMIAOMIAO/deep-learning-for-image-processing,https://api.github.com/repos/WZMIAOMIAO/deep-learning-for-image-processing,6391,3134,FALSE
157565932,eth-sri/eran,https://api.github.com/repos/eth-sri/eran,240,83,FALSE
138826167,MIDS-scaling-up/v2,https://api.github.com/repos/MIDS-scaling-up/v2,74,111,FALSE
257801423,cap-ntu/ML-Model-CI,https://api.github.com/repos/cap-ntu/ML-Model-CI,156,27,FALSE
23565243,numenta/htmresearch,https://api.github.com/repos/numenta/htmresearch,224,109,FALSE
19313806,scikit-multilearn/scikit-multilearn,https://api.github.com/repos/scikit-multilearn/scikit-multilearn,719,140,FALSE
114399769,harish2704/pottan-ocr,https://api.github.com/repos/harish2704/pottan-ocr,44,11,FALSE
262236251,SR-Sunny-Raj/Hacktoberfest2021-DSA,https://api.github.com/repos/SR-Sunny-Raj/Hacktoberfest2021-DSA,242,1108,FALSE
163235189,jasonwei20/eda_nlp,https://api.github.com/repos/jasonwei20/eda_nlp,1177,243,FALSE
131086211,mvaleriani/Shallow,https://api.github.com/repos/mvaleriani/Shallow,41,12,FALSE
260499197,nasa/delta,https://api.github.com/repos/nasa/delta,141,46,FALSE
268641449,mlcommons/tiny,https://api.github.com/repos/mlcommons/tiny,161,39,FALSE
137616563,MLBazaar/MLPrimitives,https://api.github.com/repos/MLBazaar/MLPrimitives,62,35,FALSE
51213210,dennyglee/databricks,https://api.github.com/repos/dennyglee/databricks,162,128,FALSE
52899913,mdbloice/Augmentor,https://api.github.com/repos/mdbloice/Augmentor,4620,840,FALSE
85799683,christophM/interpretable-ml-book,https://api.github.com/repos/christophM/interpretable-ml-book,4003,848,FALSE
399383425,daydreaming666/Amenoma,https://api.github.com/repos/daydreaming666/Amenoma,196,22,FALSE
340619916,mini-pw/2021L-WUM,https://api.github.com/repos/mini-pw/2021L-WUM,14,54,FALSE
132036733,yuxiaohuang/teaching,https://api.github.com/repos/yuxiaohuang/teaching,41,116,FALSE
255000791,jakewalter/easyQuake,https://api.github.com/repos/jakewalter/easyQuake,30,10,FALSE
326945989,codebasics/deep-learning-keras-tf-tutorial,https://api.github.com/repos/codebasics/deep-learning-keras-tf-tutorial,252,757,FALSE
250248941,asmaa4may/DeTraC_COVId19,https://api.github.com/repos/asmaa4may/DeTraC_COVId19,24,21,FALSE
49208719,Qwaz/solved-hacking-problem,https://api.github.com/repos/Qwaz/solved-hacking-problem,76,23,FALSE
209895143,faustomorales/keras-ocr,https://api.github.com/repos/faustomorales/keras-ocr,969,249,FALSE
401780066,girlscript/winter-of-contributing,https://api.github.com/repos/girlscript/winter-of-contributing,929,1658,FALSE
81080747,davidam/python-examples,https://api.github.com/repos/davidam/python-examples,12,11,FALSE
105699750,yzhao062/pyod,https://api.github.com/repos/yzhao062/pyod,5224,1031,FALSE
118073734,Koziev/chatbot,https://api.github.com/repos/Koziev/chatbot,162,44,FALSE
65924871,probml/pyprobml,https://api.github.com/repos/probml/pyprobml,4247,986,FALSE
256262711,huangrt01/CS-Notes,https://api.github.com/repos/huangrt01/CS-Notes,2956,431,FALSE
289474353,dphi-official/Deep_Learning_Bootcamp,https://api.github.com/repos/dphi-official/Deep_Learning_Bootcamp,66,106,FALSE
244779195,julrog/nn_vis,https://api.github.com/repos/julrog/nn_vis,619,123,FALSE
45074604,dataiku/dataiku-contrib,https://api.github.com/repos/dataiku/dataiku-contrib,87,75,FALSE
111952660,ikatsov/tensor-house,https://api.github.com/repos/ikatsov/tensor-house,611,292,FALSE
309504885,truera/trulens,https://api.github.com/repos/truera/trulens,136,13,FALSE
178290396,fastestimator/fastestimator,https://api.github.com/repos/fastestimator/fastestimator,40,25,FALSE
239982831,whayoung27/AI-Burning-Day_Result,https://api.github.com/repos/whayoung27/AI-Burning-Day_Result,15,37,FALSE
199207364,ahmedfgad/AndroidFlask,https://api.github.com/repos/ahmedfgad/AndroidFlask,41,25,FALSE
193117233,gmalivenko/onnx2keras,https://api.github.com/repos/gmalivenko/onnx2keras,145,81,FALSE
253398267,PacktPublishing/Hands-On-Vision-and-Behavior-for-Self-Driving-Cars,https://api.github.com/repos/PacktPublishing/Hands-On-Vision-and-Behavior-for-Self-Driving-Cars,33,13,FALSE
185163813,PacktPublishing/Building-Recommender-Systems-with-Machine-Learning-and-AI,https://api.github.com/repos/PacktPublishing/Building-Recommender-Systems-with-Machine-Learning-and-AI,59,42,FALSE
88967358,PacktPublishing/Deep-Learning-with-Keras,https://api.github.com/repos/PacktPublishing/Deep-Learning-with-Keras,1033,727,FALSE
311372221,PacktPublishing/Graph-Machine-Learning,https://api.github.com/repos/PacktPublishing/Graph-Machine-Learning,85,53,FALSE
151050847,PacktPublishing/Hands-On-Computer-Vision-with-TensorFlow-2,https://api.github.com/repos/PacktPublishing/Hands-On-Computer-Vision-with-TensorFlow-2,298,237,FALSE
185384163,PacktPublishing/Hands-On-Machine-Learning-for-Algorithmic-Trading,https://api.github.com/repos/PacktPublishing/Hands-On-Machine-Learning-for-Algorithmic-Trading,798,493,FALSE
163647611,PacktPublishing/Hands-on-Machine-Learning-for-Cyber-Security,https://api.github.com/repos/PacktPublishing/Hands-on-Machine-Learning-for-Cyber-Security,105,75,FALSE
237134167,AmirulOm/tensorflow_capi_sample,https://api.github.com/repos/AmirulOm/tensorflow_capi_sample,76,18,FALSE
376177741,https-deeplearning-ai/tensorflow-2-public,https://api.github.com/repos/https-deeplearning-ai/tensorflow-2-public,77,112,FALSE
139707483,PacktPublishing/Robot-Operating-System-Cookbook,https://api.github.com/repos/PacktPublishing/Robot-Operating-System-Cookbook,50,33,FALSE
242094381,PacktPublishing/Machine-Learning-Using-TensorFlow-Cookbook,https://api.github.com/repos/PacktPublishing/Machine-Learning-Using-TensorFlow-Cookbook,36,24,FALSE
120280421,PacktPublishing/Practical-Computer-Vision,https://api.github.com/repos/PacktPublishing/Practical-Computer-Vision,24,26,FALSE
261059191,airctic/icevision,https://api.github.com/repos/airctic/icevision,567,91,FALSE
153459506,marl/openl3,https://api.github.com/repos/marl/openl3,266,42,FALSE
291283941,Dipeshpal/Jarvis_AI,https://api.github.com/repos/Dipeshpal/Jarvis_AI,135,72,FALSE
159427040,anki/vector-python-sdk,https://api.github.com/repos/anki/vector-python-sdk,501,328,FALSE
105032405,kusterlab/prosit,https://api.github.com/repos/kusterlab/prosit,59,39,FALSE
151281592,PSLmodels/PCI-China,https://api.github.com/repos/PSLmodels/PCI-China,158,49,FALSE
382298122,Fraunhofer-IMS/AIfES_for_Arduino,https://api.github.com/repos/Fraunhofer-IMS/AIfES_for_Arduino,100,16,FALSE
307009244,ben1234560/AiLearning-Theory-Applying,https://api.github.com/repos/ben1234560/AiLearning-Theory-Applying,1014,168,FALSE
323125811,niconielsen32/NeuralNetworks,https://api.github.com/repos/niconielsen32/NeuralNetworks,23,26,FALSE
129340749,hunter-heidenreich/ML-Open-Source-Implementations,https://api.github.com/repos/hunter-heidenreich/ML-Open-Source-Implementations,25,27,FALSE
133816718,wikistat/High-Dimensional-Deep-Learning,https://api.github.com/repos/wikistat/High-Dimensional-Deep-Learning,25,22,FALSE
135913708,kujirahand/book-mlearn-gyomu,https://api.github.com/repos/kujirahand/book-mlearn-gyomu,109,83,FALSE
220010796,Dhruv2012/Autonomous-Farm-Robot,https://api.github.com/repos/Dhruv2012/Autonomous-Farm-Robot,27,19,FALSE
89018492,broadinstitute/keras-resnet,https://api.github.com/repos/broadinstitute/keras-resnet,278,124,FALSE
155294132,muhaochen/seq_ppi,https://api.github.com/repos/muhaochen/seq_ppi,52,15,FALSE
202374773,kjmazidi/NLP,https://api.github.com/repos/kjmazidi/NLP,17,14,FALSE
187989988,kpe/bert-for-tf2,https://api.github.com/repos/kpe/bert-for-tf2,749,179,FALSE
64289132,NeuromorphicProcessorProject/snn_toolbox,https://api.github.com/repos/NeuromorphicProcessorProject/snn_toolbox,244,92,FALSE
152908652,tawnkramer/gym-donkeycar,https://api.github.com/repos/tawnkramer/gym-donkeycar,130,76,FALSE
114080451,NumesSanguis/FACSvatar,https://api.github.com/repos/NumesSanguis/FACSvatar,312,83,FALSE
94073305,ziqizhang/chase,https://api.github.com/repos/ziqizhang/chase,28,15,FALSE
185701977,huaweicloud/ModelArts-Lab,https://api.github.com/repos/huaweicloud/ModelArts-Lab,891,867,FALSE
83335474,tiepvupsu/tiepvupsu.github.io,https://api.github.com/repos/tiepvupsu/tiepvupsu.github.io,548,505,FALSE
114208318,syntithenai/opensnips,https://api.github.com/repos/syntithenai/opensnips,50,19,FALSE
122580549,TrainingByPackt/Beginning-Application-Development-with-TensorFlow-and-Keras,https://api.github.com/repos/TrainingByPackt/Beginning-Application-Development-with-TensorFlow-and-Keras,40,53,FALSE
141228949,tracholar/ml-homework-cz,https://api.github.com/repos/tracholar/ml-homework-cz,21,10,FALSE
302535554,tinyMLx/colabs,https://api.github.com/repos/tinyMLx/colabs,65,67,FALSE
143543220,rodrigopivi/aida,https://api.github.com/repos/rodrigopivi/aida,70,21,FALSE
240737265,lmoroney/tfbook,https://api.github.com/repos/lmoroney/tfbook,241,120,FALSE
144551119,beringresearch/ivis,https://api.github.com/repos/beringresearch/ivis,255,27,FALSE
60270076,bottler/iisignature,https://api.github.com/repos/bottler/iisignature,53,13,FALSE
204796113,tensorflow/neural-structured-learning,https://api.github.com/repos/tensorflow/neural-structured-learning,894,173,FALSE
164386792,DjangoPeng/tensorflow-101,https://api.github.com/repos/DjangoPeng/tensorflow-101,414,629,FALSE
28271433,antkillerfarm/antkillerfarm_crazy,https://api.github.com/repos/antkillerfarm/antkillerfarm_crazy,14,20,FALSE
90648390,duolinwang/MusiteDeep,https://api.github.com/repos/duolinwang/MusiteDeep,38,17,FALSE
196285151,aws-samples/eks-workshop-greater-china,https://api.github.com/repos/aws-samples/eks-workshop-greater-china,121,90,FALSE
279545906,EscVM/EscVM_YT,https://api.github.com/repos/EscVM/EscVM_YT,14,14,FALSE
126838888,minimaxir/person-blocker,https://api.github.com/repos/minimaxir/person-blocker,2023,216,FALSE
332884230,devfmx/master-data-ai,https://api.github.com/repos/devfmx/master-data-ai,14,24,FALSE
248224466,sands-lab/grace,https://api.github.com/repos/sands-lab/grace,79,27,FALSE
195336097,ysyscool/SGDNet,https://api.github.com/repos/ysyscool/SGDNet,64,13,FALSE
106632600,jskDr/keraspp,https://api.github.com/repos/jskDr/keraspp,177,103,FALSE
126160535,ZFTurbo/Verilog-Generator-of-Neural-Net-Digit-Detector-for-FPGA,https://api.github.com/repos/ZFTurbo/Verilog-Generator-of-Neural-Net-Digit-Detector-for-FPGA,207,74,FALSE
414875535,tianmiantech/WeFe,https://api.github.com/repos/tianmiantech/WeFe,63,14,FALSE
327888836,samihormi/Multi-Camera-Person-Tracking-and-Re-Identification,https://api.github.com/repos/samihormi/Multi-Camera-Person-Tracking-and-Re-Identification,53,25,FALSE
338987305,rahul-raoniar/Rahul_Raoniar_Blogs,https://api.github.com/repos/rahul-raoniar/Rahul_Raoniar_Blogs,11,14,FALSE
90776775,bnaul/IrregularTimeSeriesAutoencoderPaper,https://api.github.com/repos/bnaul/IrregularTimeSeriesAutoencoderPaper,56,30,FALSE
301266649,purseclab/ATLAS,https://api.github.com/repos/purseclab/ATLAS,26,16,FALSE
267679105,JanMarcelKezmann/TensorFlow-Advanced-Segmentation-Models,https://api.github.com/repos/JanMarcelKezmann/TensorFlow-Advanced-Segmentation-Models,60,20,FALSE
198530422,multi-commander/Multi-Commander,https://api.github.com/repos/multi-commander/Multi-Commander,67,17,FALSE
211104213,pvitoria/ChromaGAN,https://api.github.com/repos/pvitoria/ChromaGAN,149,27,FALSE
130925879,nilmeier/DSatEnterpriseScale,https://api.github.com/repos/nilmeier/DSatEnterpriseScale,23,21,FALSE
107602547,instacart/lore,https://api.github.com/repos/instacart/lore,1537,128,FALSE
147568367,Adamdad/keras-YOLOv3-mobilenet,https://api.github.com/repos/Adamdad/keras-YOLOv3-mobilenet,569,168,FALSE
128776177,xiaochus/YOLOv3,https://api.github.com/repos/xiaochus/YOLOv3,597,257,FALSE
301871887,xliucs/MTTS-CAN,https://api.github.com/repos/xliucs/MTTS-CAN,64,25,FALSE
179556854,geohot/ai-notebooks,https://api.github.com/repos/geohot/ai-notebooks,612,127,FALSE
99180492,amirziai/learning,https://api.github.com/repos/amirziai/learning,51,34,FALSE
275910898,petuum/autodist,https://api.github.com/repos/petuum/autodist,119,22,FALSE
252486500,DeepWisdom/AutoDL,https://api.github.com/repos/DeepWisdom/AutoDL,936,191,FALSE
145675221,JacobJeppesen/RS-Net,https://api.github.com/repos/JacobJeppesen/RS-Net,47,19,FALSE
107487617,yhyu13/AlphaGOZero-python-tensorflow,https://api.github.com/repos/yhyu13/AlphaGOZero-python-tensorflow,319,113,FALSE
281841206,LiYangHart/Hyperparameter-Optimization-of-Machine-Learning-Algorithms,https://api.github.com/repos/LiYangHart/Hyperparameter-Optimization-of-Machine-Learning-Algorithms,785,185,FALSE
213008444,wuch15/KDD-NPA,https://api.github.com/repos/wuch15/KDD-NPA,41,12,FALSE
100464123,microsoft/MMdnn,https://api.github.com/repos/microsoft/MMdnn,5503,973,FALSE
362533229,CLUEbenchmark/FewCLUE,https://api.github.com/repos/CLUEbenchmark/FewCLUE,251,36,FALSE
76752632,fastai/courses,https://api.github.com/repos/fastai/courses,5265,2758,FALSE
211475155,IASIAI/gym-connect-four,https://api.github.com/repos/IASIAI/gym-connect-four,11,15,FALSE
122286624,susantabiswas/facial-login-web,https://api.github.com/repos/susantabiswas/facial-login-web,17,12,FALSE
306223408,GanAHE/GNSSAMS,https://api.github.com/repos/GanAHE/GNSSAMS,22,11,FALSE
156718568,anshupandey/Computer-Vision,https://api.github.com/repos/anshupandey/Computer-Vision,11,19,FALSE
313602872,deepmind/educational,https://api.github.com/repos/deepmind/educational,304,52,FALSE
292645276,MarsTechHAN/keras2ncnn,https://api.github.com/repos/MarsTechHAN/keras2ncnn,70,12,FALSE
337502524,vanderschaarlab/clairvoyance,https://api.github.com/repos/vanderschaarlab/clairvoyance,67,19,FALSE
202028911,OpenXAIProject/PyConKorea2019-Tutorials,https://api.github.com/repos/OpenXAIProject/PyConKorea2019-Tutorials,58,20,FALSE
216993861,ML-AI-Community/ml-ai,https://api.github.com/repos/ML-AI-Community/ml-ai,32,25,FALSE
109047248,kbardool/Keras-frcnn,https://api.github.com/repos/kbardool/Keras-frcnn,347,289,FALSE
381054694,NVIDIA-Merlin/competitions,https://api.github.com/repos/NVIDIA-Merlin/competitions,101,18,FALSE
215309427,diplomado-bigdata-machinelearning-udea/Curso2,https://api.github.com/repos/diplomado-bigdata-machinelearning-udea/Curso2,14,28,FALSE
67294705,aqibsaeed/Urban-Sound-Classification,https://api.github.com/repos/aqibsaeed/Urban-Sound-Classification,477,236,FALSE
131354567,farismismar/Stock-Prediction,https://api.github.com/repos/farismismar/Stock-Prediction,19,13,FALSE
192836380,Baymax94/children-python,https://api.github.com/repos/Baymax94/children-python,56,46,FALSE
168924171,uctb/UCTB,https://api.github.com/repos/uctb/UCTB,26,10,FALSE
126881529,LastAncientOne/SimpleStockAnalysisPython,https://api.github.com/repos/LastAncientOne/SimpleStockAnalysisPython,179,63,FALSE
263170581,BindiChen/machine-learning,https://api.github.com/repos/BindiChen/machine-learning,303,242,FALSE
80089456,oracle/Skater,https://api.github.com/repos/oracle/Skater,1012,168,FALSE
264782257,Shawn-Shan/fawkes,https://api.github.com/repos/Shawn-Shan/fawkes,4430,435,FALSE
189095274,advboxes/perceptron-benchmark,https://api.github.com/repos/advboxes/perceptron-benchmark,57,14,FALSE
103403966,kipoi/models,https://api.github.com/repos/kipoi/models,135,49,FALSE
274587563,amanchadha/coursera-deep-learning-specialization,https://api.github.com/repos/amanchadha/coursera-deep-learning-specialization,888,868,FALSE
248506387,luogen1996/MCN,https://api.github.com/repos/luogen1996/MCN,117,21,FALSE
167783484,scorelab/tensormap,https://api.github.com/repos/scorelab/tensormap,36,73,FALSE
11312945,flothesof/posts,https://api.github.com/repos/flothesof/posts,18,12,FALSE
137719307,krishnakartik1/LSTM-footballMatchWinner,https://api.github.com/repos/krishnakartik1/LSTM-footballMatchWinner,38,22,FALSE
123977530,dmbee/seglearn,https://api.github.com/repos/dmbee/seglearn,485,52,FALSE
80687858,hexiangnan/neural_collaborative_filtering,https://api.github.com/repos/hexiangnan/neural_collaborative_filtering,1423,588,FALSE
101624655,emilwallner/Coloring-greyscale-images,https://api.github.com/repos/emilwallner/Coloring-greyscale-images,815,197,FALSE
159215199,MikhailStartsev/deep_em_classifier,https://api.github.com/repos/MikhailStartsev/deep_em_classifier,31,12,FALSE
87721075,AdityaSoni19031997/Machine-Learning,https://api.github.com/repos/AdityaSoni19031997/Machine-Learning,88,26,FALSE
322210683,Tlab-seu/traffic-big-data-theory-and-applications,https://api.github.com/repos/Tlab-seu/traffic-big-data-theory-and-applications,46,19,FALSE
228838577,eastmountyxz/AI-for-TensorFlow,https://api.github.com/repos/eastmountyxz/AI-for-TensorFlow,39,24,FALSE
241341235,eastmountyxz/AI-for-Keras,https://api.github.com/repos/eastmountyxz/AI-for-Keras,25,11,FALSE
194015136,kiharalab/DOVE,https://api.github.com/repos/kiharalab/DOVE,45,13,FALSE
207585295,budapestpy-workshops/workshops,https://api.github.com/repos/budapestpy-workshops/workshops,18,15,FALSE
214627715,MrinmoiHossain/Udacity-Deep-Learning-Nanodegree,https://api.github.com/repos/MrinmoiHossain/Udacity-Deep-Learning-Nanodegree,37,21,FALSE
147954541,Vishal-V/100-Days-of-ML-Code,https://api.github.com/repos/Vishal-V/100-Days-of-ML-Code,82,49,FALSE
142111899,codeRimoe/DL_for_RSIs,https://api.github.com/repos/codeRimoe/DL_for_RSIs,29,23,FALSE
205677108,deepkashiwa20/DL-Traff-Grid,https://api.github.com/repos/deepkashiwa20/DL-Traff-Grid,24,10,FALSE
130371726,sinadabiri/Deep-Semi-Supervised-GPS-Transport-Mode,https://api.github.com/repos/sinadabiri/Deep-Semi-Supervised-GPS-Transport-Mode,19,14,FALSE
343777171,Shreyz-max/Video-Captioning,https://api.github.com/repos/Shreyz-max/Video-Captioning,60,11,FALSE
193652854,bytedance/byteps,https://api.github.com/repos/bytedance/byteps,3056,437,FALSE
367606918,nalexai/hyperlib,https://api.github.com/repos/nalexai/hyperlib,76,10,FALSE
255978214,git-disl/TOG,https://api.github.com/repos/git-disl/TOG,36,16,FALSE
176650380,datamachines/cuda_tensorflow_opencv,https://api.github.com/repos/datamachines/cuda_tensorflow_opencv,89,17,FALSE
236627420,aws-samples/algorithmic-trading,https://api.github.com/repos/aws-samples/algorithmic-trading,116,44,FALSE
125457130,fuzimaoxinan/Tensorflow-Deep-Neural-Networks,https://api.github.com/repos/fuzimaoxinan/Tensorflow-Deep-Neural-Networks,115,54,FALSE
192388083,giesekow/deepvesselnet,https://api.github.com/repos/giesekow/deepvesselnet,66,26,FALSE
257848517,JokerJohn/UpdatingHDmapByMonoCamera,https://api.github.com/repos/JokerJohn/UpdatingHDmapByMonoCamera,72,21,FALSE
293648492,Learn-Write-Repeat/Open-contributions,https://api.github.com/repos/Learn-Write-Repeat/Open-contributions,48,455,FALSE
211819061,TUMFTM/CameraRadarFusionNet,https://api.github.com/repos/TUMFTM/CameraRadarFusionNet,243,98,FALSE
197467673,AntonMu/TrainYourOwnYOLO,https://api.github.com/repos/AntonMu/TrainYourOwnYOLO,555,356,FALSE
160855292,olivettigroup/materials-synthesis-generative-models,https://api.github.com/repos/olivettigroup/materials-synthesis-generative-models,44,13,FALSE
296429475,hasibzunair/3D-image-classification-tutorial,https://api.github.com/repos/hasibzunair/3D-image-classification-tutorial,20,11,FALSE
145785989,VulDeeLocator/VulDeeLocator,https://api.github.com/repos/VulDeeLocator/VulDeeLocator,24,17,FALSE
198272563,MarlonCajamarca/Keras-LSTM-Trajectory-Prediction,https://api.github.com/repos/MarlonCajamarca/Keras-LSTM-Trajectory-Prediction,69,11,FALSE
310143407,ameraner/dsen2-cr,https://api.github.com/repos/ameraner/dsen2-cr,48,17,FALSE
196908472,taipeitechmmslab/MMSLAB-TF2,https://api.github.com/repos/taipeitechmmslab/MMSLAB-TF2,45,33,FALSE
136078747,udacity/DSND_Term1,https://api.github.com/repos/udacity/DSND_Term1,242,730,FALSE
87597396,udacity/aind2-cnn,https://api.github.com/repos/udacity/aind2-cnn,255,562,FALSE
190287770,jstray/deepform,https://api.github.com/repos/jstray/deepform,69,19,FALSE
90578387,udacity/aind2-dl,https://api.github.com/repos/udacity/aind2-dl,39,183,FALSE
275776886,owkin/HE2RNA_code,https://api.github.com/repos/owkin/HE2RNA_code,39,24,FALSE
89543824,udacity/aind2-rnn,https://api.github.com/repos/udacity/aind2-rnn,47,286,FALSE
167014191,ivanDonadello/Food-Categories-Classification,https://api.github.com/repos/ivanDonadello/Food-Categories-Classification,43,10,FALSE
138389538,bachhavpramod/bandwidth_extension,https://api.github.com/repos/bachhavpramod/bandwidth_extension,30,17,FALSE
416559888,CLUEbenchmark/KgCLUE,https://api.github.com/repos/CLUEbenchmark/KgCLUE,127,32,FALSE
62860862,GeoPyTool/GeoPyTool,https://api.github.com/repos/GeoPyTool/GeoPyTool,156,47,FALSE
140285687,osmr/imgclsmob,https://api.github.com/repos/osmr/imgclsmob,2454,499,FALSE
53220938,TadasBaltrusaitis/OpenFace,https://api.github.com/repos/TadasBaltrusaitis/OpenFace,5456,1672,FALSE
76486613,keunwoochoi/kapre,https://api.github.com/repos/keunwoochoi/kapre,801,140,FALSE
109369277,deeplearningturkiye/pratik-derin-ogrenme-uygulamalari,https://api.github.com/repos/deeplearningturkiye/pratik-derin-ogrenme-uygulamalari,215,143,FALSE
314392735,aws-samples/annotate-medical-images-in-dicom-server-and-build-ml-models-on-amazon-sagemaker,https://api.github.com/repos/aws-samples/annotate-medical-images-in-dicom-server-and-build-ml-models-on-amazon-sagemaker,16,10,FALSE
12484192,berak/opencv_smallfry,https://api.github.com/repos/berak/opencv_smallfry,56,24,FALSE
