id,full_name,url,stars,forks,commit,openIssue,closedIssue,collaborators
153597157,blue-oil/blueoil,https://api.github.com/repos/blue-oil/blueoil,249,88,1540,123,267,52
212275874,oarriaga/paz,https://api.github.com/repos/oarriaga/paz,269,50,1536,21,56,12
30907774,spmallick/learnopencv,https://api.github.com/repos/spmallick/learnopencv,15650,9870,1529,170,73,60
191126383,allegroai/clearml,https://api.github.com/repos/allegroai/clearml,2988,412,1529,163,296,43
178976529,bentoml/BentoML,https://api.github.com/repos/bentoml/BentoML,3191,374,1525,48,492,97
205382115,LabeliaLabs/distributed-learning-contributivity,https://api.github.com/repos/LabeliaLabs/distributed-learning-contributivity,49,10,1513,26,154,16
331735599,openvinotoolkit/openvino_tensorflow,https://api.github.com/repos/openvinotoolkit/openvino_tensorflow,117,26,1510,1,15,54
204887841,bark-simulator/bark-ml,https://api.github.com/repos/bark-simulator/bark-ml,53,12,1504,3,23,8
16139078,robocomp/robocomp-robolab,https://api.github.com/repos/robocomp/robocomp-robolab,11,37,1498,6,5,45
160139764,rail-berkeley/softlearning,https://api.github.com/repos/rail-berkeley/softlearning,873,207,1490,36,64,13
137103159,IndicoDataSolutions/finetune,https://api.github.com/repos/IndicoDataSolutions/finetune,656,74,1483,22,117,14
136026679,remicres/otbtf,https://api.github.com/repos/remicres/otbtf,113,31,1463,20,37,5
63446519,Dobiasd/frugally-deep,https://api.github.com/repos/Dobiasd/frugally-deep,833,195,1455,6,246,23
171723172,tensorflow/ngraph-bridge,https://api.github.com/repos/tensorflow/ngraph-bridge,134,67,1451,25,13,42
68528301,RedisAI/RedisAI,https://api.github.com/repos/RedisAI/RedisAI,663,76,1448,80,228,27
75482295,riga/law,https://api.github.com/repos/riga/law,46,18,1441,11,55,11
159249114,tensorflow/addons,https://api.github.com/repos/tensorflow/addons,1443,538,1438,179,705,176
119455332,tensorflow/minigo,https://api.github.com/repos/tensorflow/minigo,3278,550,1434,73,248,23
182067506,kedro-org/kedro,https://api.github.com/repos/kedro-org/kedro,6456,606,1434,44,565,131
149591037,ctuning/ck-mlperf,https://api.github.com/repos/ctuning/ck-mlperf,34,20,1423,3,14,8
112975045,TheCacophonyProject/classifier-pipeline,https://api.github.com/repos/TheCacophonyProject/classifier-pipeline,16,14,1422,16,11,7
105699750,yzhao062/pyod,https://api.github.com/repos/yzhao062/pyod,5240,1031,1414,108,117,27
114747226,deepfakes/faceswap,https://api.github.com/repos/deepfakes/faceswap,40299,11494,1411,22,710,75
172114524,rapidsai-community/notebooks-contrib,https://api.github.com/repos/rapidsai-community/notebooks-contrib,379,227,1407,26,43,49
44454082,ursgal/ursgal,https://api.github.com/repos/ursgal/ursgal,35,31,1406,2,43,13
252701518,neurodata/ProgLearn,https://api.github.com/repos/neurodata/ProgLearn,31,41,1398,43,222,34
58157629,magenta/magenta,https://api.github.com/repos/magenta/magenta,17402,3579,1397,295,570,139
72647345,ECP-CANDLE/Benchmarks,https://api.github.com/repos/ECP-CANDLE/Benchmarks,44,75,1389,20,2,21
164936937,IntelAI/nauta,https://api.github.com/repos/IntelAI/nauta,394,65,1388,13,21,21
284096588,Xilinx/Vitis-In-Depth-Tutorial,https://api.github.com/repos/Xilinx/Vitis-In-Depth-Tutorial,107,64,1381,2,14,20
281528773,intel/neural-compressor,https://api.github.com/repos/intel/neural-compressor,292,55,1381,12,29,50
254755757,Palashio/libra,https://api.github.com/repos/Palashio/libra,1925,116,1367,44,128,28
38539834,microsoft/ADBench,https://api.github.com/repos/microsoft/ADBench,74,28,1363,25,31,13
189640071,aimhubio/aim,https://api.github.com/repos/aimhubio/aim,2133,124,1340,116,221,27
73708854,MTASZTAKI/ApertusVR,https://api.github.com/repos/MTASZTAKI/ApertusVR,127,42,1339,5,91,6
79821807,yandexdataschool/Practical_RL,https://api.github.com/repos/yandexdataschool/Practical_RL,4810,1464,1316,30,143,68
18302786,IDSIA/sacred,https://api.github.com/repos/IDSIA/sacred,3716,346,1315,96,427,87
330914717,unifyai/ivy,https://api.github.com/repos/unifyai/ivy,394,25,1310,130,18,5
142217252,afeinstein20/eleanor,https://api.github.com/repos/afeinstein20/eleanor,71,32,1307,21,128,15
64230020,hcmlab/nova,https://api.github.com/repos/hcmlab/nova,132,27,1295,15,46,5
111340129,keras-team/autokeras,https://api.github.com/repos/keras-team/autokeras,8336,1349,1286,72,729,121
139022477,copenlu/stat-nlp-book,https://api.github.com/repos/copenlu/stat-nlp-book,42,12,1279,1,2,18
173032424,PaddlePaddle/benchmark,https://api.github.com/repos/PaddlePaddle/benchmark,50,109,1274,22,12,83
292271265,SpooderManEXE/Hacktoberfest2020-Expert,https://api.github.com/repos/SpooderManEXE/Hacktoberfest2020-Expert,57,262,1272,0,1,278
93641740,nanoporetech/medaka,https://api.github.com/repos/nanoporetech/medaka,220,43,1269,25,303,9
22937749,rasbt/mlxtend,https://api.github.com/repos/rasbt/mlxtend,3791,746,1263,90,299,78
138060572,IBM/taxinomitis,https://api.github.com/repos/IBM/taxinomitis,100,116,1259,16,187,23
148566613,mlcommons/inference,https://api.github.com/repos/mlcommons/inference,573,331,1258,78,402,76
32975069,PatternRecognition/OpenBMI,https://api.github.com/repos/PatternRecognition/OpenBMI,152,101,1255,0,22,27
65807155,ctuning/ck-tensorflow,https://api.github.com/repos/ctuning/ck-tensorflow,89,25,1248,9,39,14
236185220,materialsvirtuallab/maml,https://api.github.com/repos/materialsvirtuallab/maml,150,35,1233,5,37,13
141242285,PreferredAI/cornac,https://api.github.com/repos/PreferredAI/cornac,528,87,1230,8,78,12
136846372,rlworkgroup/garage,https://api.github.com/repos/rlworkgroup/garage,1395,247,1217,191,799,68
280404197,aimat-lab/gcnn_keras,https://api.github.com/repos/aimat-lab/gcnn_keras,41,11,1215,6,28,4
96946693,tensorflow/tpu,https://api.github.com/repos/tensorflow/tpu,4634,1660,1212,238,201,51
106987831,hacktoberfest17/programming,https://api.github.com/repos/hacktoberfest17/programming,286,784,1211,271,537,347
138826167,MIDS-scaling-up/v2,https://api.github.com/repos/MIDS-scaling-up/v2,75,111,1199,13,5,9
69576253,GoogleCloudPlatform/cloudml-samples,https://api.github.com/repos/GoogleCloudPlatform/cloudml-samples,1453,866,1198,0,207,73
248545840,learningOrchestra/mlToolKits,https://api.github.com/repos/learningOrchestra/mlToolKits,49,19,1193,8,13,14
123941779,conversationai/conversationai-models,https://api.github.com/repos/conversationai/conversationai-models,131,45,1193,23,30,15
304559463,occlum/ngo,https://api.github.com/repos/occlum/ngo,12,11,1187,21,6,21
234634164,aws/deep-learning-containers,https://api.github.com/repos/aws/deep-learning-containers,352,218,1174,64,42,79
366002152,optuna/optuna-examples,https://api.github.com/repos/optuna/optuna-examples,151,48,1171,10,19,58
145148726,Azure/MachineLearningNotebooks,https://api.github.com/repos/Azure/MachineLearningNotebooks,2850,2062,1169,209,1021,53
181436799,alibaba/MNN,https://api.github.com/repos/alibaba/MNN,6398,1320,1168,398,1160,64
108329371,fastmachinelearning/hls4ml,https://api.github.com/repos/fastmachinelearning/hls4ml,605,223,1164,112,136,30
215649623,Xilinx/Vitis-AI,https://api.github.com/repos/Xilinx/Vitis-AI,747,435,1161,303,279,32
114683429,StanfordVL/GibsonEnv,https://api.github.com/repos/StanfordVL/GibsonEnv,715,128,1156,41,65,6
151119197,yshshrm/Data-Structures-And-Algorithms-Hacktoberfest18,https://api.github.com/repos/yshshrm/Data-Structures-And-Algorithms-Hacktoberfest18,193,1108,1148,7,12,437
41323480,itdxer/neupy,https://api.github.com/repos/itdxer/neupy,701,153,1145,32,234,5
113303384,penny4860/Yolo-digit-detector,https://api.github.com/repos/penny4860/Yolo-digit-detector,230,105,1142,3,27,4
100249425,fizyr/keras-retinanet,https://api.github.com/repos/fizyr/keras-retinanet,4266,1963,1142,29,1228,74
99846383,horovod/horovod,https://api.github.com/repos/horovod/horovod,12121,2008,1139,273,1674,135
126842861,XanaduAI/strawberryfields,https://api.github.com/repos/XanaduAI/strawberryfields,604,154,1137,19,106,40
113303093,cn-uofbasel/PiCN,https://api.github.com/repos/cn-uofbasel/PiCN,13,14,1131,11,8,8
2158768,onlytiancai/codesnip,https://api.github.com/repos/onlytiancai/codesnip,318,90,1124,0,1,2
73690827,openAGI/tefla,https://api.github.com/repos/openAGI/tefla,55,10,1123,0,4,8
79475735,Bihaqo/t3f,https://api.github.com/repos/Bihaqo/t3f,196,50,1118,46,49,8
72968591,PPPLDeepLearning/plasma-python,https://api.github.com/repos/PPPLDeepLearning/plasma-python,71,38,1114,19,9,5
84491182,NeuralNetworkVerification/Marabou,https://api.github.com/repos/NeuralNetworkVerification/Marabou,140,61,1110,28,98,33
57242918,vladfi1/phillip,https://api.github.com/repos/vladfi1/phillip,517,75,1109,8,7,10
189868029,kailaix/ADCME.jl,https://api.github.com/repos/kailaix/ADCME.jl,192,48,1109,16,26,3
126528713,tensorflow/model-analysis,https://api.github.com/repos/tensorflow/model-analysis,1141,243,1105,15,47,35
202692535,Oneflow-Inc/OneFlow-Benchmark,https://api.github.com/repos/Oneflow-Inc/OneFlow-Benchmark,97,32,1097,11,7,25
117689372,regel/loudml,https://api.github.com/repos/regel/loudml,237,86,1097,74,127,4
225537951,Bluefog-Lib/bluefog,https://api.github.com/repos/Bluefog-Lib/bluefog,227,54,1087,23,27,6
100464123,microsoft/MMdnn,https://api.github.com/repos/microsoft/MMdnn,5507,973,1083,318,289,66
131881622,NVIDIA/DeepLearningExamples,https://api.github.com/repos/NVIDIA/DeepLearningExamples,7615,2154,1075,122,452,79
126897385,DeepLabCut/DeepLabCut,https://api.github.com/repos/DeepLabCut/DeepLabCut,2734,1243,1075,13,1280,68
19508919,ahastudio/CodingLife,https://api.github.com/repos/ahastudio/CodingLife,57,29,1065,0,1,5
144964647,nginyc/rafiki,https://api.github.com/repos/nginyc/rafiki,29,23,1065,38,66,8
257714423,harvard-acc/smaug,https://api.github.com/repos/harvard-acc/smaug,46,14,1061,13,8,3
268414080,tensorflow/tflite-support,https://api.github.com/repos/tensorflow/tflite-support,213,74,1059,19,79,34
382420841,bigscience-workshop/Megatron-DeepSpeed,https://api.github.com/repos/bigscience-workshop/Megatron-DeepSpeed,83,31,1055,40,36,32
159841177,Kitware/Danesfield,https://api.github.com/repos/Kitware/Danesfield,87,42,1054,4,3,16
34386986,UFAL-DSG/tgen,https://api.github.com/repos/UFAL-DSG/tgen,191,58,1048,5,29,6
82330861,rstudio/cloudml,https://api.github.com/repos/rstudio/cloudml,66,27,1036,25,87,10
77124129,treasure-data/treasure-boxes,https://api.github.com/repos/treasure-data/treasure-boxes,87,65,1035,1,3,51
166213444,danielegrattarola/spektral,https://api.github.com/repos/danielegrattarola/spektral,1987,270,1034,37,168,17
160543708,mars-project/mars,https://api.github.com/repos/mars-project/mars,2348,296,1030,145,812,39
124853261,tensorflow/hub,https://api.github.com/repos/tensorflow/hub,3037,1624,1028,13,624,77
104375922,uTensor/uTensor,https://api.github.com/repos/uTensor/uTensor,1398,197,1026,49,26,16
161547610,materialsvirtuallab/megnet,https://api.github.com/repos/materialsvirtuallab/megnet,342,94,1025,15,47,7
115830792,glinscott/leela-chess,https://api.github.com/repos/glinscott/leela-chess,755,291,1024,130,217,41
118789569,scikit-hep/pyhf,https://api.github.com/repos/scikit-hep/pyhf,205,64,1023,320,457,26
221723816,WZMIAOMIAO/deep-learning-for-image-processing,https://api.github.com/repos/WZMIAOMIAO/deep-learning-for-image-processing,6498,3182,1018,1,168,1
59806725,LearnSphere/WorkflowComponents,https://api.github.com/repos/LearnSphere/WorkflowComponents,22,16,1016,14,108,14
76279648,src-d/hercules,https://api.github.com/repos/src-d/hercules,1673,132,1004,36,91,20
170224648,tensorflow/swift-apis,https://api.github.com/repos/tensorflow/swift-apis,774,136,1004,61,144,58
45385612,pymanopt/pymanopt,https://api.github.com/repos/pymanopt/pymanopt,422,110,1003,18,49,17
68967191,a0x8o/kafka,https://api.github.com/repos/a0x8o/kafka,43,136,1002,14,3,1
156019789,sidhomj/DeepTCR,https://api.github.com/repos/sidhomj/DeepTCR,54,25,1000,1,36,1
201518876,asyml/forte,https://api.github.com/repos/asyml/forte,157,54,991,73,188,32
180587550,keiohta/tf2rl,https://api.github.com/repos/keiohta/tf2rl,407,92,985,34,81,4
98470332,sebastianstarke/AI4Animation,https://api.github.com/repos/sebastianstarke/AI4Animation,4829,709,978,25,47,2
273839530,Python-World/python-mini-projects,https://api.github.com/repos/Python-World/python-mini-projects,9090,2523,977,26,146,126
157422219,occlum/occlum,https://api.github.com/repos/occlum/occlum,863,135,977,73,212,32
84252717,photonixapp/photonix,https://api.github.com/repos/photonixapp/photonix,1175,84,976,112,153,17
21110337,ajschumacher/ajschumacher.github.io,https://api.github.com/repos/ajschumacher/ajschumacher.github.io,14,22,974,166,164,2
168765517,WPI-AIM/ambf,https://api.github.com/repos/WPI-AIM/ambf,90,35,967,23,88,10
118007580,araffin/robotics-rl-srl,https://api.github.com/repos/araffin/robotics-rl-srl,502,85,962,15,10,6
170580540,pyro-ppl/numpyro,https://api.github.com/repos/pyro-ppl/numpyro,1289,130,960,34,479,55
255711241,autogoal/autogoal,https://api.github.com/repos/autogoal/autogoal,151,48,959,20,52,14
127941481,kubeflow/katib,https://api.github.com/repos/kubeflow/katib,1137,323,958,113,639,85
166495086,BrikerMan/Kashgari,https://api.github.com/repos/BrikerMan/Kashgari,2256,429,955,37,326,20
133867923,IntelLabs/nlp-architect,https://api.github.com/repos/IntelLabs/nlp-architect,2799,446,954,14,112,30
164881995,Accenture/AmpliGraph,https://api.github.com/repos/Accenture/AmpliGraph,1685,197,947,20,181,12
114153539,albermax/innvestigate,https://api.github.com/repos/albermax/innvestigate,947,211,943,65,163,15
178667520,subbarayudu-j/TheAlgorithms-Python,https://api.github.com/repos/subbarayudu-j/TheAlgorithms-Python,1244,399,937,2,1,198
167076196,microsoft/landcover,https://api.github.com/repos/microsoft/landcover,156,73,932,2,8,9
189184276,Delta-ML/delta,https://api.github.com/repos/Delta-ML/delta,1493,294,932,1,74,16
263364731,mlco2/codecarbon,https://api.github.com/repos/mlco2/codecarbon,358,45,926,45,75,25
170161374,microsoft/computervision-recipes,https://api.github.com/repos/microsoft/computervision-recipes,8282,1015,923,55,193,39
184316081,CosmiQ/solaris,https://api.github.com/repos/CosmiQ/solaris,345,97,922,81,151,13
247969824,SAP/credential-digger,https://api.github.com/repos/SAP/credential-digger,185,37,920,14,59,11
45074604,dataiku/dataiku-contrib,https://api.github.com/repos/dataiku/dataiku-contrib,87,75,919,19,44,46
109167714,duckietown/gym-duckietown,https://api.github.com/repos/duckietown/gym-duckietown,473,190,916,29,95,19
95862535,apple/coremltools,https://api.github.com/repos/apple/coremltools,2545,399,911,316,549,94
86073365,zhangzhizza/HVAC-RL-Control,https://api.github.com/repos/zhangzhizza/HVAC-RL-Control,15,10,908,1,1,3
157027341,BachiLi/redner,https://api.github.com/repos/BachiLi/redner,1122,108,900,42,95,16
305901775,TL-System/plato,https://api.github.com/repos/TL-System/plato,134,34,898,4,31,11
118621604,DL4Jets/DeepJetCore,https://api.github.com/repos/DL4Jets/DeepJetCore,10,37,896,1,12,15
235348659,bytedance/fedlearner,https://api.github.com/repos/bytedance/fedlearner,734,152,890,6,20,34
57130858,EdinburghNLP/nematus,https://api.github.com/repos/EdinburghNLP/nematus,766,274,890,9,71,35
145441279,toybox-rs/Toybox,https://api.github.com/repos/toybox-rs/Toybox,26,10,889,34,89,4
99108990,microsoft/EdgeML,https://api.github.com/repos/microsoft/EdgeML,1237,332,888,9,86,28
180572200,dbiir/UER-py,https://api.github.com/repos/dbiir/UER-py,1901,348,887,85,101,29
277277803,EleutherAI/gpt-neo,https://api.github.com/repos/EleutherAI/gpt-neo,6108,497,883,13,125,26
69109444,Coder-Yu/QRec,https://api.github.com/repos/Coder-Yu/QRec,1121,343,877,0,92,9
134406154,BIMSBbioinfo/janggu,https://api.github.com/repos/BIMSBbioinfo/janggu,215,26,872,0,27,4
235860204,microsoft/DeepSpeed,https://api.github.com/repos/microsoft/DeepSpeed,6270,717,872,374,399,90
209459144,apache/submarine,https://api.github.com/repos/apache/submarine,537,208,870,19,21,60
190658443,keras-team/keras-tuner,https://api.github.com/repos/keras-team/keras-tuner,2463,317,869,160,203,38
274077856,mindspore-ai/akg,https://api.github.com/repos/mindspore-ai/akg,147,27,868,5,3,14
315979038,sberdevices/smart_app_framework,https://api.github.com/repos/sberdevices/smart_app_framework,45,19,868,2,6,23
58402710,nengo/nengo-dl,https://api.github.com/repos/nengo/nengo-dl,70,14,862,25,58,10
219913366,jarokaz/mlops-labs,https://api.github.com/repos/jarokaz/mlops-labs,31,23,861,8,5,4
87067212,deepmind/sonnet,https://api.github.com/repos/deepmind/sonnet,9190,1310,847,19,147,49
212930899,mit-satori/getting-started,https://api.github.com/repos/mit-satori/getting-started,20,22,845,2,1,15
173961960,SharpAI/DeepCamera,https://api.github.com/repos/SharpAI/DeepCamera,848,174,844,5,36,10
198669252,google/tf-quant-finance,https://api.github.com/repos/google/tf-quant-finance,2984,402,843,14,19,33
70756970,ctlearn-project/ctlearn,https://api.github.com/repos/ctlearn-project/ctlearn,40,32,843,16,77,7
257801423,cap-ntu/ML-Model-CI,https://api.github.com/repos/cap-ntu/ML-Model-CI,157,27,843,26,91,7
108166281,leela-zero/leela-zero,https://api.github.com/repos/leela-zero/leela-zero,4828,970,842,357,1638,57
128121076,dmlc/gluon-nlp,https://api.github.com/repos/dmlc/gluon-nlp,2364,524,840,232,295,77
261861733,keras-team/keras-io,https://api.github.com/repos/keras-team/keras-io,1370,1217,839,197,92,182
82193141,tryolabs/luminoth,https://api.github.com/repos/tryolabs/luminoth,2382,409,838,52,128,12
143430309,rundherum/pymia,https://api.github.com/repos/rundherum/pymia,46,11,834,7,25,4
59207352,NLeSC/mcfly,https://api.github.com/repos/NLeSC/mcfly,338,80,833,51,183,11
320591199,neuralmagic/sparseml,https://api.github.com/repos/neuralmagic/sparseml,806,60,832,10,35,20
142691808,921kiyo/3d-dl,https://api.github.com/repos/921kiyo/3d-dl,38,14,831,2,1,7
111580433,deepdrive/deepdrive,https://api.github.com/repos/deepdrive/deepdrive,727,124,831,34,28,5
252778465,NVIDIA-Merlin/NVTabular,https://api.github.com/repos/NVIDIA-Merlin/NVTabular,646,100,831,170,435,32
163800813,snowkylin/tensorflow-handbook,https://api.github.com/repos/snowkylin/tensorflow-handbook,3654,827,830,14,11,10
283999274,isl-org/OpenBot,https://api.github.com/repos/isl-org/OpenBot,2064,363,830,10,112,19
192298972,flink-extended/dl-on-flink,https://api.github.com/repos/flink-extended/dl-on-flink,562,177,830,17,150,16
62352963,kundajelab/tfmodisco,https://api.github.com/repos/kundajelab/tfmodisco,66,21,823,10,12,12
352990360,FederatedAI/FATE-Flow,https://api.github.com/repos/FederatedAI/FATE-Flow,16,10,822,2,15,9
263687600,openvinotoolkit/nncf,https://api.github.com/repos/openvinotoolkit/nncf,399,99,811,20,166,30
255534210,softmatterlab/DeepTrack-2.0,https://api.github.com/repos/softmatterlab/DeepTrack-2.0,47,22,807,7,29,7
139389523,dsindex/etagger,https://api.github.com/repos/dsindex/etagger,105,22,805,1,4,2
174493761,massquantity/LibRecommender,https://api.github.com/repos/massquantity/LibRecommender,136,34,798,27,36,2
152386408,equinor/gordo,https://api.github.com/repos/equinor/gordo,23,19,797,25,375,16
129931530,IntelAI/unet,https://api.github.com/repos/IntelAI/unet,208,96,794,1,22,8
358017583,NVIDIA-Merlin/Transformers4Rec,https://api.github.com/repos/NVIDIA-Merlin/Transformers4Rec,454,37,793,50,140,14
417022077,flink-extended/ai-flow,https://api.github.com/repos/flink-extended/ai-flow,88,26,790,24,59,11
86787427,scanner-research/esper-tv,https://api.github.com/repos/scanner-research/esper-tv,37,10,790,14,76,7
70730339,tensorflow/benchmarks,https://api.github.com/repos/tensorflow/benchmarks,1006,614,788,86,191,71
39630035,ryogrid/fx_systrade,https://api.github.com/repos/ryogrid/fx_systrade,83,31,786,1,2,2
246315151,EdisonLeeeee/GraphGallery,https://api.github.com/repos/EdisonLeeeee/GraphGallery,303,50,784,0,1,3
414875535,tianmiantech/WeFe,https://api.github.com/repos/tianmiantech/WeFe,65,16,782,2,5,5
136075439,Welthungerhilfe/cgm-ml,https://api.github.com/repos/Welthungerhilfe/cgm-ml,50,28,782,18,36,20
142872302,Gin04gh/datascience,https://api.github.com/repos/Gin04gh/datascience,38,19,780,3,4,1
112056490,uTensor/utensor_cgen,https://api.github.com/repos/uTensor/utensor_cgen,44,34,778,21,17,11
122552790,GoogleCloudPlatform/healthcare,https://api.github.com/repos/GoogleCloudPlatform/healthcare,295,150,777,5,36,17
107915857,yell/boltzmann-machines,https://api.github.com/repos/yell/boltzmann-machines,796,126,773,10,2,4
231085044,Tessellate-Imaging/Monk_Object_Detection,https://api.github.com/repos/Tessellate-Imaging/Monk_Object_Detection,515,220,772,24,38,13
249107601,TensorSpeech/TensorFlowTTS,https://api.github.com/repos/TensorSpeech/TensorFlowTTS,2486,557,769,21,609,30
287655586,bcollazo/catanatron,https://api.github.com/repos/bcollazo/catanatron,121,10,767,9,8,3
307342292,RelevanceAI/vectorhub,https://api.github.com/repos/RelevanceAI/vectorhub,398,42,765,6,10,7
81509390,tensorflow/transform,https://api.github.com/repos/tensorflow/transform,903,199,759,24,152,24
14131626,nci/drishti,https://api.github.com/repos/nci/drishti,132,35,758,51,13,1
164874894,asreview/asreview,https://api.github.com/repos/asreview/asreview,311,66,758,60,175,26
285928366,spotify/klio,https://api.github.com/repos/spotify/klio,685,45,756,5,1,7
411396353,ron2111/Awesome-Projects-Collection,https://api.github.com/repos/ron2111/Awesome-Projects-Collection,151,281,756,11,24,157
272777821,SeldonIO/MLServer,https://api.github.com/repos/SeldonIO/MLServer,155,42,755,57,75,16
51115997,tensorflow/rust,https://api.github.com/repos/tensorflow/rust,3488,305,755,40,108,42
73422616,cytomining/DeepProfiler,https://api.github.com/repos/cytomining/DeepProfiler,59,30,755,19,178,11
83542054,undertheseanlp/underthesea,https://api.github.com/repos/undertheseanlp/underthesea,930,232,753,21,136,8
219559345,JdeRobot/BehaviorMetrics,https://api.github.com/repos/JdeRobot/BehaviorMetrics,32,21,752,32,136,9
176286881,urakubo/UNI-EM,https://api.github.com/repos/urakubo/UNI-EM,28,10,749,3,10,2
67353330,esokolov/ml-course-hse,https://api.github.com/repos/esokolov/ml-course-hse,1844,793,749,14,82,34
164626274,tensorflow/graphics,https://api.github.com/repos/tensorflow/graphics,2585,340,749,71,90,30
89445494,BerkeleyAutomation/gqcnn,https://api.github.com/repos/BerkeleyAutomation/gqcnn,241,126,747,13,59,8
222554670,awslabs/sagemaker-debugger,https://api.github.com/repos/awslabs/sagemaker-debugger,119,56,746,54,31,28
183058962,minerllabs/minerl,https://api.github.com/repos/minerllabs/minerl,342,77,746,144,193,33
365552545,bigscience-workshop/bigscience,https://api.github.com/repos/bigscience-workshop/bigscience,157,18,745,1,1,10
2287140,burakbayramli/classnotes,https://api.github.com/repos/burakbayramli/classnotes,55,31,744,0,1,2
182210458,aidlearning/AidLearning-FrameWork,https://api.github.com/repos/aidlearning/AidLearning-FrameWork,4536,677,739,17,177,3
169674091,lululxvi/deepxde,https://api.github.com/repos/lululxvi/deepxde,853,307,739,88,331,26
190252594,erdos-project/pylot,https://api.github.com/repos/erdos-project/pylot,207,67,737,16,58,11
204012530,openkinome/kinoml,https://api.github.com/repos/openkinome/kinoml,34,15,736,14,18,8
139463182,tensorflow/data-validation,https://api.github.com/repos/tensorflow/data-validation,599,119,733,25,112,19
247410025,hasanirtiza/Pedestron,https://api.github.com/repos/hasanirtiza/Pedestron,508,117,733,0,127,44
260420185,deepmind/acme,https://api.github.com/repos/deepmind/acme,2520,306,732,41,120,47
105942505,onnx/onnx-tensorflow,https://api.github.com/repos/onnx/onnx-tensorflow,1019,268,732,218,270,35
239201565,serengil/deepface,https://api.github.com/repos/serengil/deepface,3171,724,732,1,394,19
84505424,adalca/neurite,https://api.github.com/repos/adalca/neurite,243,46,729,6,4,8
110171294,DCASE-REPO/dcase_util,https://api.github.com/repos/DCASE-REPO/dcase_util,110,29,728,0,10,4
56639410,DragonComputer/Dragonfire,https://api.github.com/repos/DragonComputer/Dragonfire,1213,192,722,36,59,16
155619942,tensorflow/model-optimization,https://api.github.com/repos/tensorflow/model-optimization,1197,268,720,122,150,62
260499197,nasa/delta,https://api.github.com/repos/nasa/delta,143,46,717,2,31,9
238772762,tensorflow/quantum,https://api.github.com/repos/tensorflow/quantum,1369,369,714,73,165,28
31349892,sitting-duck/stuff,https://api.github.com/repos/sitting-duck/stuff,40,17,709,0,7,3
90399066,trishullab/bayou,https://api.github.com/repos/trishullab/bayou,270,82,709,17,127,6
130450627,geyang/ml_logger,https://api.github.com/repos/geyang/ml_logger,129,16,707,6,10,4
381439707,ignc-research/arena-rosnav-3D,https://api.github.com/repos/ignc-research/arena-rosnav-3D,19,10,705,12,3,12
281519510,FedML-AI/FedML,https://api.github.com/repos/FedML-AI/FedML,1013,311,704,72,27,29
94588639,neuronets/nobrainer,https://api.github.com/repos/neuronets/nobrainer,104,31,704,33,51,12
219892487,aws/aws-neuron-sdk,https://api.github.com/repos/aws/aws-neuron-sdk,225,77,702,22,251,39
114671204,freelunchtheorem/Conditional_Density_Estimation,https://api.github.com/repos/freelunchtheorem/Conditional_Density_Estimation,129,18,698,5,4,4
103403966,kipoi/models,https://api.github.com/repos/kipoi/models,135,49,697,35,62,24
367351458,Cornerstone-OnDemand/modelkit,https://api.github.com/repos/Cornerstone-OnDemand/modelkit,67,13,695,1,8,7
72275486,tue-robotics/image_recognition,https://api.github.com/repos/tue-robotics/image_recognition,58,42,691,2,34,14
375922080,Kryptuq/Yuzu-Early-Access-files,https://api.github.com/repos/Kryptuq/Yuzu-Early-Access-files,209,17,690,0,1,2
240943599,GoogleCloudPlatform/mlops-on-gcp,https://api.github.com/repos/GoogleCloudPlatform/mlops-on-gcp,383,874,689,20,3,19
296442136,mims-harvard/TDC,https://api.github.com/repos/mims-harvard/TDC,550,97,687,20,35,14
241296160,deepmind/dm-haiku,https://api.github.com/repos/deepmind/dm-haiku,1714,131,685,24,99,52
241095326,adap/flower,https://api.github.com/repos/adap/flower,742,187,684,111,99,28
121559573,feiwang3311/Lantern,https://api.github.com/repos/feiwang3311/Lantern,157,15,682,7,8,9
42991256,geometalab/OSMDeepOD,https://api.github.com/repos/geometalab/OSMDeepOD,180,42,681,7,58,6
370646033,BaguaSys/bagua,https://api.github.com/repos/BaguaSys/bagua,647,59,681,28,103,12
119518960,NeymarL/ChineseChess-AlphaZero,https://api.github.com/repos/NeymarL/ChineseChess-AlphaZero,733,280,680,15,42,1
229509259,athena-team/athena,https://api.github.com/repos/athena-team/athena,732,151,673,5,125,16
246738676,google/automl,https://api.github.com/repos/google/automl,4875,1299,673,114,714,34
305144746,geohot/tinygrad,https://api.github.com/repos/geohot/tinygrad,5163,583,672,5,87,54
37109318,honeynet/droidbot,https://api.github.com/repos/honeynet/droidbot,576,170,671,17,64,12
137539238,uber/petastorm,https://api.github.com/repos/uber/petastorm,1351,233,668,126,138,28
156669119,isl-org/Open3D-PointNet2-Semantic3D,https://api.github.com/repos/isl-org/Open3D-PointNet2-Semantic3D,398,98,667,38,10,3
118946377,tensorflow/lucid,https://api.github.com/repos/tensorflow/lucid,4363,621,667,70,100,34
92932610,zfw1226/gym-unrealcv,https://api.github.com/repos/zfw1226/gym-unrealcv,240,51,666,6,13,2
149000275,miyurud/jasminegraph,https://api.github.com/repos/miyurud/jasminegraph,10,10,664,4,3,10
119419202,wandb/examples,https://api.github.com/repos/wandb/examples,628,186,664,10,58,36
